Procomp Solutions Oy,Kiviharjuntie 11,90220 Oulu,ICT & Nano,http://www.businessoulu.com/en/company-services/online-services/company-database/company/procomp-solutions-oy.html?p5286=35
Jolly Good Consulting Oy,Paloniemenranta 5 C 9,90540 Oulu,Trade and servicesconsulting and other b to b serviceseducation,http://www.businessoulu.com/en/company-services/online-services/company-database/company/jolly-good-consulting-oy.html?p5286=35
Oy SL-Goods Ab,Soutajantie 17,90560 Oulu,Trade and servicesspeciality retailing,http://www.businessoulu.com/en/company-services/online-services/company-database/company/oy-sl-goods-ab.html?p5286=35
Oulun AVtekniikka,Tuomiellontie 11,90420 Oulu,Trade and servicesspeciality retailingmaintenance and repair servicesreal estate property, transmission and leasingmachine and device leasingeducationaccommodation / restaurants,http://www.businessoulu.com/en/company-services/online-services/company-database/company/oulun-avtekniikka.html?p5286=35
Tumma Studio,Isokatu 5,90100 Oulu,Creative industries,http://www.businessoulu.com/en/company-services/online-services/company-database/company/tumma-studio.html?p5286=35
Oulun Yrityskalusto Oy,Haaransuonkuja 3,90240 OULU,Trade and servicesspeciality retailing,http://www.businessoulu.com/en/company-services/online-services/company-database/company/oulun-yrityskalusto-oy.html?p5286=35
CurlCFD Oy,Osoite: Sulkakuja 2 A 27 90420 OULU,Puh: +358 (0)45 315 1705,Trade and servicesconsulting and other b to b services,http://www.businessoulu.com/en/company-services/online-services/company-database/company/curlcfd-oy.html?p5286=35
Novec Oy,Lummintie 13,90460 Oulunsalo,ICT & NanoTrade and servicesconsulting and other b to b serviceseducationlegal and accounting servicesother services,http://www.businessoulu.com/en/company-services/online-services/company-database/company/novec-oy.html?p5286=35
USBIMED,Suounkitie 4 A,90650 Oulu</p>,LifeSciencesCreative industries,http://www.businessoulu.com/en/company-services/online-services/company-database/company/usbimed.html?p5286=35
Fluente Kumppanit Oy,c/o Minero Oy,Torikatu 23,Micro-company,http://www.businessoulu.com/en/company-services/online-services/company-database/company/fluente-kumppanit-oy.html?p5286=35
Helmeni Oy,Helmeni Oy,Pakkahuoneenkatu 30 A,Creative industries,http://www.businessoulu.com/en/company-services/online-services/company-database/company/helmeni-oy.html?p5286=35
Oulun Mediterapia Ltd,Nahkatehtaankatu 2,90120 Oulu,LifeSciences,http://www.businessoulu.com/en/company-services/online-services/company-database/company/oulun-mediterapia-ltd.html?p5286=35
Rokua health, Oulu,Nahkatehtaankatu 2,90120 Oulu,LifeSciences,http://www.businessoulu.com/en/company-services/online-services/company-database/company/rokua-health-oulu.html?p5286=36
ebrand Suomi Oy,Nahkatehtaankatu 2,90130 Oulu,Creative industries,http://www.businessoulu.com/en/company-services/online-services/company-database/company/ebrand-suomi-oy.html?p5286=36
Oy Tuokko Ltd,Hallituskatu 11 B 23-24,90100 Oulu,SME,http://www.businessoulu.com/en/company-services/online-services/company-database/company/oy-tuokko-ltd.html?p5286=36
Teumatec Oy,Hautakorventie 15,90620 Oulu,Trade and servicesIndustryspeciality retailingmachine and device leasingconsulting and other b to b services,http://www.businessoulu.com/en/company-services/online-services/company-database/company/teumatec-oy.html?p5286=36
Hissipalvelut Henry Anttila Oy,Liiteritie 19,90240 Oulu,Trade and servicesIndustryconsulting and other b to b services,http://www.businessoulu.com/en/company-services/online-services/company-database/company/hissipalvelut-henry-anttila-oy.html?p5286=36
,,,,http://www.businessoulu.com/en/company-services/online-services/company-database/company/cad-sa-oy.html?p5286=36
Berggren Oy Ab,Kirkkokatu 9,90100 Oulu,Trade and servicesconsulting and other b to b serviceslegal and accounting servicesother services,http://www.businessoulu.com/en/company-services/online-services/company-database/company/berggren-oy-ab.html?p5286=36
PSK-Aikuisopisto,Kansankatu 47 B 3 .krs,90100 OULU,Trade and serviceseducation,http://www.businessoulu.com/en/company-services/online-services/company-database/company/psk-aikuisopisto.html?p5286=36
Prime Sales Oy,Rautionkatu 2 A-B 30,90400 Oulu,ICT & NanoTrade and servicesconsulting and other b to b services,http://www.businessoulu.com/en/company-services/online-services/company-database/company/prime-sales-oy.html?p5286=36
BusinessVERCCO Oy,Kiilakiventie 1,90250 OULU,Trade and servicesspeciality retailingconsulting and other b to b serviceswholesale and agency,http://www.businessoulu.com/en/company-services/online-services/company-database/company/businessvercco-oy.html?p5286=36
,,,,http://www.businessoulu.com/en/company-services/online-services/company-database/company/oulun-telescan-oy.html?p5286=36
,,,,http://www.businessoulu.com/en/company-services/online-services/company-database/company/ernst-young-oy.html?p5286=36
,,,,http://www.businessoulu.com/en/company-services/online-services/company-database/company/siivittaja-sisko-karki.html?p5286=36
,,,,http://www.businessoulu.com/en/company-services/online-services/company-database/company/msp-event-oy.html?p5286=36
WEB manageri,Rautatienkatu 30 A 36,90100 Oulu,Creative industriesIndustry,http://www.businessoulu.com/en/company-services/online-services/company-database/company/web-manageri.html?p5286=36
Envitop Oy,Riihiraitti 5,90240 Oulu,CleantechTrade and servicesconsulting and other b to b services,http://www.businessoulu.com/en/company-services/online-services/company-database/company/envitop-oy.html?p5286=37
Oulun Viihdeammunta,PL 152,90101 Oulu,Trade and servicesconsulting and other b to b serviceseducationtravel agencys, sports and leisureother services,http://www.businessoulu.com/en/company-services/online-services/company-database/company/oulun-viihdeammunta.html?p5286=37
Intolog Oulu Oy,Posantie 10,90620 Oulu,Trade and servicesspeciality retailingmachine and device leasingconsulting and other b to b serviceseducationother serviceswholesale and agency,http://www.businessoulu.com/en/company-services/online-services/company-database/company/intolog-oulu-oy.html?p5286=37
,,,,http://www.businessoulu.com/en/company-services/online-services/company-database/company/wellbe-oy.html?p5286=37
,,,,http://www.businessoulu.com/en/company-services/online-services/company-database/company/xiaoguang-baon-kiinalainen-hoito-ky.html?p5286=37
,,,,http://www.businessoulu.com/en/company-services/online-services/company-database/company/je-design.html?p5286=37
,,,,http://www.businessoulu.com/en/company-services/online-services/company-database/company/asennuspartneri-oy.html?p5286=37
Domisi Oy,Raharinnantie 8,90230 Oulu,Industry,http://www.businessoulu.com/en/company-services/online-services/company-database/company/domisi-oy.html?p5286=37
Hautauspalvelu Sotaniemi,Hautaustoimisto,Pakkahuoneenkatu 5, 90100 Oulu,Micro-company,http://www.businessoulu.com/en/company-services/online-services/company-database/company/hautauspalvelu-sotaniemi.html?p5286=37
,,,,http://www.businessoulu.com/en/company-services/online-services/company-database/company/oulun-rakennus-ja-sahkopalvelut-rsp-oy.html?p5286=37
Taide ja kehys Jokela,Aleksanterinkatu 16,90100 Oulu,Trade and servicesCreative industriesspeciality retailing,http://www.businessoulu.com/en/company-services/online-services/company-database/company/taide-ja-kehys-jokela.html?p5286=37
InnoConnections,Paulaharjuntie 22,90530 Oulu,Micro-company,http://www.businessoulu.com/en/company-services/online-services/company-database/company/innoconnections.html?p5286=37
OMPELUSTUDIO,Torikatu 25,90100 Oulu,Trade and servicesCreative industries,http://www.businessoulu.com/en/company-services/online-services/company-database/company/ompelustudio.html?p5286=37
MCon Partners Oy,Ojakatu 2,90100 Oulu,CleantechICT & NanoTrade and servicesLifeSciencesCreative industriesIndustryspeciality retailingmaintenance and repair servicesmachine and device leasingconsulting and other b to b serviceseducationtransport /logisticslegal and accounting servicesother servicesfinancing / insuringwholesale and agency,http://www.businessoulu.com/en/company-services/online-services/company-database/company/mcon-partners-oy.html?p5286=37
,,,,http://www.businessoulu.com/en/company-services/online-services/company-database/company/tietoneuvos-oy.html?p5286=37
,,,,http://www.businessoulu.com/en/company-services/online-services/company-database/company/lempeat-evaat.html?p5286=38
Omavarasto Oy,Kaarnatie 10,90530 Oulu,Trade and servicesreal estate property, transmission and leasing,http://www.businessoulu.com/en/company-services/online-services/company-database/company/omavarasto-oy.html?p5286=38
Oulun Lukitustekniikka Oy,Oulun Lukitustekniikka Oy,Merikoskenkatu 1,ICT & NanoIndustry,http://www.businessoulu.com/en/company-services/online-services/company-database/company/oulun-lukitustekniikka-oy.html?p5286=38
Helpmax / Maxivo Oy,Ratamotie 14,90580 Oulu,Trade and servicesother servicessocial care,http://www.businessoulu.com/en/company-services/online-services/company-database/company/helpmax-maxivo-oy.html?p5286=38
Profimax / Maxivo Oy,Ratamotie 14,90580 Oulu,Trade and servicesconsulting and other b to b serviceseducation,http://www.businessoulu.com/en/company-services/online-services/company-database/company/profimax-maxivo-oy.html?p5286=38
GolfArk Oy,Kaustatie 11,90650 Oulu,Trade and servicesCreative industriesconsulting and other b to b services,http://www.businessoulu.com/en/company-services/online-services/company-database/company/golfark-oy.html?p5286=38
,,,,http://www.businessoulu.com/en/company-services/online-services/company-database/company/nettiopus.html?p5286=38
Oucons Oy,Kaarnatie 14,90530 OULU</p>,Trade and servicesconsulting and other b to b services,http://www.businessoulu.com/en/company-services/online-services/company-database/company/oucons-oy.html?p5286=38
motiMind Oy,Elektroniikkatie 3,90420 Oulu,ICT & Nano,http://www.businessoulu.com/en/company-services/online-services/company-database/company/motimind-oy.html?p5286=38
Flowmeon Oy,Punatulkunrinne 6,90420 Oulu,Trade and servicesconsulting and other b to b serviceseducation,http://www.businessoulu.com/en/company-services/online-services/company-database/company/flowmeon-oy.html?p5286=38
Prove Expertise Oy,Nummikatu 34,90100 OULU,ICT & Nano,http://www.businessoulu.com/en/company-services/online-services/company-database/company/prove-expertise-oy.html?p5286=38
KotiGalleria LKV,Kemeleentie 7B,90400 Oulu,Trade and servicesreal estate property, transmission and leasing,http://www.businessoulu.com/en/company-services/online-services/company-database/company/kotigalleria-lkv.html?p5286=38
Tutoris Oy,Kajaaninkatu 15,90100 Oulu,Trade and servicesconsulting and other b to b serviceseducationsocial carehealth care and doctor physician's services,http://www.businessoulu.com/en/company-services/online-services/company-database/company/tutoris-oy.html?p5286=38
Y-Tili Oy,Uusikatu 64 B,90100 Oulu,Trade and servicesother services,http://www.businessoulu.com/en/company-services/online-services/company-database/company/y-tili-oy.html?p5286=38
Ambit Oy,Tuotekuja 4 90410 Oulu ,+358 (0)2 07 860 200 ,CleantechICT & NanoIndustry,http://www.businessoulu.com/en/company-services/online-services/company-database/company/ambit-oy.html?p5286=38
Valjus-Lindeman Design Oy,Vihirannantie 4 B 9,90460 OULUNSALO,Creative industries,http://www.businessoulu.com/en/company-services/online-services/company-database/company/valjus-lindeman-design-oy.html?p5286=39
,,,,http://www.businessoulu.com/en/company-services/online-services/company-database/company/oulun-ratinki-oy.html?p5286=39
Kotimaailma,Torikatu 62,90120 Oulu,Trade and servicesaccommodation / restaurants,http://www.businessoulu.com/en/company-services/online-services/company-database/company/kotimaailma.html?p5286=39
,,,,http://www.businessoulu.com/en/company-services/online-services/company-database/company/vuokramaailma.html?p5286=39
Oulun Pienkuljetus Oy,PL 137 ,90401 OULU ,Trade and servicestransport /logistics,http://www.businessoulu.com/en/company-services/online-services/company-database/company/oulun-pienkuljetus-oy.html?p5286=39
,,,,http://www.businessoulu.com/en/company-services/online-services/company-database/company/mainostoimisto-turbiiniryhma-oy.html?p5286=39
Turbiini Consulting Oy,Kiolankuja 5,90540 Oulu,Trade and servicesconsulting and other b to b serviceseducation,http://www.businessoulu.com/en/company-services/online-services/company-database/company/turbiini-consulting-oy.html?p5286=39
ProDoit Oy,Laakerikuja 3,90620 Oulu,Creative industries,http://www.businessoulu.com/en/company-services/online-services/company-database/company/prodoit-oy.html?p5286=39
Mercuri Urval / Oy MU-Consultants AB,Kirkkokatu 21 B,90100 OULU,Trade and servicesconsulting and other b to b servicesrecruitment and personnel hire services,http://www.businessoulu.com/en/company-services/online-services/company-database/company/mercuri-urval-oy-mu-consultants-ab.html?p5286=39
Hiphurraa,Merja Tervaluoto,Ukkoherrantie 33,Trade and servicesCreative industriesother services,http://www.businessoulu.com/en/company-services/online-services/company-database/company/hiphurraa.html?p5286=39
AT1TAKE,Kansankatu 46 B 33,90100 OULU,ICT & NanoTrade and servicesLifeSciencesCreative industriesconsulting and other b to b services,http://www.businessoulu.com/en/company-services/online-services/company-database/company/at1take.html?p5286=39
QuetzalCoatl Production Oy,Alatie 11,90520 Oulu,Creative industries,http://www.businessoulu.com/en/company-services/online-services/company-database/company/quetzalcoatl-production-oy.html?p5286=39
WebVisiokuu,Talatie 24,90540 OULU,ICT & Nano,http://www.businessoulu.com/en/company-services/online-services/company-database/company/webvisiokuu.html?p5286=39
Tulevaisuuden Kasvupolut Oy,Kiilakiventie 1,90250 Oulu,Trade and servicesCreative industriesIndustry,http://www.businessoulu.com/en/company-services/online-services/company-database/company/tulevaisuuden-kasvupolut-oy.html?p5286=39
,,,,http://www.businessoulu.com/en/company-services/online-services/company-database/company/exens-development-oy.html?p5286=39
,,,,http://www.businessoulu.com/en/company-services/online-services/company-database/company/mittarimato.html?p5286=40
,,,,http://www.businessoulu.com/en/company-services/online-services/company-database/company/oulun-ratinki-oy-2.html?p5286=40
Wasala Communications,Paavo Vasala,+358 (0)500 586737,ICT & Nano,http://www.businessoulu.com/en/company-services/online-services/company-database/company/wasala-communications.html?p5286=40
Go Arctic!,Kasarmintie 13,90130 Oulu,Trade and servicestravel agencys, sports and leisure,http://www.businessoulu.com/en/company-services/online-services/company-database/company/go-arctic.html?p5286=40
,,,,http://www.businessoulu.com/en/company-services/online-services/company-database/company/oulu-wellness-instituuttisaatio.html?p5286=40
JSP Media Oy,Alasintie 3-7,90400 Oulu,ICT & Nano,http://www.businessoulu.com/en/company-services/online-services/company-database/company/jsp-media-oy.html?p5286=40
News Engine Ltd.,Alasintie 7,90400 Oulu,Micro-company,http://www.businessoulu.com/en/company-services/online-services/company-database/company/news-engine-ltd..html?p5286=40
Maikkulan Kartano,Maikkulanrinne 21,90240 Oulu,Trade and servicesaccommodation / restaurants,http://www.businessoulu.com/en/company-services/online-services/company-database/company/maikkulan-kartano.html?p5286=40
Sinikaarre Ltd,Hallituskatu 25 90100 Oulu uh. +358 (0)44 575 350,Revontie 2 90830 Haukipudas puh. +358 (0)8 547 5350,Micro-company,http://www.businessoulu.com/en/company-services/online-services/company-database/company/sinikaarre-ltd.html?p5286=40
PractiCol Oy,Torikatu 18,90100 Oulu,Trade and servicesconsulting and other b to b serviceseducation,http://www.businessoulu.com/en/company-services/online-services/company-database/company/practicol-oy.html?p5286=40
Vinkei,+358 (0)10 327 0780,hannamaria (at) vinkei.fi</p>,Micro-company,http://www.businessoulu.com/en/company-services/online-services/company-database/company/vinkei.html?p5286=40
Defia,Automaatiotie 1 ,90460 OULUNSALO ,ICT & Nano,http://www.businessoulu.com/en/company-services/online-services/company-database/company/defia.html?p5286=40
Temrex Oy,Kemeleentie 7a ,90400 Oulu ,Trade and servicesspeciality retailingeducationwholesale and agencysecurity and property maintenance services,http://www.businessoulu.com/en/company-services/online-services/company-database/company/temrex-oy.html?p5286=40
GreenDreams Oy,Puutarhakatu 17 as 1,90130 Oulu,Trade and servicesother services,http://www.businessoulu.com/en/company-services/online-services/company-database/company/greendreams-oy.html?p5286=40
,,,,http://www.businessoulu.com/en/company-services/online-services/company-database/company/referenssit.com-great-late-oy.html?p5286=40
,,,,http://www.businessoulu.com/en/company-services/online-services/company-database/company/onneksi-palvelut-oy.html?p5286=41
Kulju Consulting Oy,Tukkiuuntie 18 A 4,90420 Oulu ,Trade and servicesIndustryconsulting and other b to b services,http://www.businessoulu.com/en/company-services/online-services/company-database/company/kulju-consulting-oy.html?p5286=41
Haltian Ltd,Yrttiellontie 1D,90230 Oulu ,SME,http://www.businessoulu.com/en/company-services/online-services/company-database/company/haltian-ltd.html?p5286=41
Harald Service Ltd,Paulaharjuntie 22,90530 Oulu,Micro-company,http://www.businessoulu.com/en/company-services/online-services/company-database/company/harald-service-ltd.html?p5286=41
HajaKaista Ltd,Myyntimiehenkuja 10 C 5 ,90410 OULU ,Micro-company,http://www.businessoulu.com/en/company-services/online-services/company-database/company/hajakaista-ltd.html?p5286=41
Sonolux Ltd,Elektroniikkatie 10,90590 OULU,Micro-company,http://www.businessoulu.com/en/company-services/online-services/company-database/company/sonolux-ltd.html?p5286=41
,,,,http://www.businessoulu.com/en/company-services/online-services/company-database/company/kiinteistohuolto-jurvelin-ltd.html?p5286=41
,,,,http://www.businessoulu.com/en/company-services/online-services/company-database/company/kaari-group.html?p5286=41
,,,,http://www.businessoulu.com/en/company-services/online-services/company-database/company/oulun-moottorikoneistamo-ltd.html?p5286=41
HundSpa Oulu Ltd,Sienikuja 9,90650 Oulu,Micro-company,http://www.businessoulu.com/en/company-services/online-services/company-database/company/hundspa-oulu-ltd.html?p5286=41
Avalon,Kasarmintie 21,90130 Oulu,SME,http://www.businessoulu.com/en/company-services/online-services/company-database/company/avalon.html?p5286=41
Tuba - Food and Lounge,Mannenkatu 2, 90130 Oulu ,+358 (0)400 818 994 ,Trade and servicesaccommodation / restaurants,http://www.businessoulu.com/en/company-services/online-services/company-database/company/tuba-food-and-lounge.html?p5286=41
Novuscandia ltd,90800 OULU,+358 (0)40 543 0237,SME,http://www.businessoulu.com/en/company-services/online-services/company-database/company/novuscandia-ltd.html?p5286=41
,,,,http://www.businessoulu.com/en/company-services/online-services/company-database/company/asianajotoimisto-vesa-hannonen.html?p5286=41
Hiottu,Teknologiantie 12 D ,90590 Oulu,SME,http://www.businessoulu.com/en/company-services/online-services/company-database/company/hiottu.html?p5286=41
,,,,http://www.businessoulu.com/en/company-services/online-services/company-database/company/suomen-myyntipaallikot-ltd.html?p5286=42
,,,,http://www.businessoulu.com/en/company-services/online-services/company-database/company/green-carpet.html?p5286=42
OSp Oulun Saneerauspalvelu Ky,Korvenlaidantie 10,90440 Kempele,Micro-company,http://www.businessoulu.com/en/company-services/online-services/company-database/company/osp-oulun-saneerauspalvelu-ky.html?p5286=42
,,,,http://www.businessoulu.com/en/company-services/online-services/company-database/company/lapland-quality-services-ari-hyvala.html?p5286=42
,,,,http://www.businessoulu.com/en/company-services/online-services/company-database/company/asiantuntijapalvelut-kemppainen.html?p5286=42
Lelutapuli,Kauurienkatu 8,90100 Oulu,SME,http://www.businessoulu.com/en/company-services/online-services/company-database/company/lelutapuli.html?p5286=42
Aryltech Ltd,Tuumatie 3,90800 Oulu,Micro-company,http://www.businessoulu.com/en/company-services/online-services/company-database/company/aryltech-ltd.html?p5286=42
Digital Media Finland Ltd,Kansankatu 47 A, 4.krs,90100 Oulu,Micro-company,http://www.businessoulu.com/en/company-services/online-services/company-database/company/digital-media-finland-ltd.html?p5286=42
Suomen Turvapuhelinpalvelut Ltd,Piuhatie 11,90620 OULU,SME,http://www.businessoulu.com/en/company-services/online-services/company-database/company/suomen-turvapuhelinpalvelut-ltd.html?p5286=42
Rakennus Askar Ltd,Keiskanrinne 3,90830 Haukipudas,SME,http://www.businessoulu.com/en/company-services/online-services/company-database/company/rakennus-askar-ltd.html?p5286=42
Taidekauppa Muusa,Isokatu 15,90100 Oulu,Micro-company,http://www.businessoulu.com/en/company-services/online-services/company-database/company/taidekauppa-muusa.html?p5286=42
Special Bike,Saaristonkatu 31, 90100 Oulu,+358 (0)8 311 6711,SME,http://www.businessoulu.com/en/company-services/online-services/company-database/company/special-bike.html?p5286=42
,,,,http://www.businessoulu.com/en/company-services/online-services/company-database/company/rakennus-ja-puusepanpalvelut-a.-kahelin-tmi.html?p5286=42
Nettitaivas Ltd,Nettitaivas Oy,Kiilakiventie 1,SME,http://www.businessoulu.com/en/company-services/online-services/company-database/company/nettitaivas-ltd.html?p5286=42
Etteplan Design Center Ltd,Kiilakiventie 1,90250 OULU,Large corporation,http://www.businessoulu.com/en/company-services/online-services/company-database/company/etteplan-design-center-ltd.html?p5286=42
Nikama Design Ltd,Kaartintie 13 D,90630 Oulu,Micro-company,http://www.businessoulu.com/en/company-services/online-services/company-database/company/nikama-design-ltd.html?p5286=43
MansikkaMedia,Oulu,+358 (0)40 140 2502,Micro-company,http://www.businessoulu.com/en/company-services/online-services/company-database/company/mansikkamedia.html?p5286=43
,,,,http://www.businessoulu.com/en/company-services/online-services/company-database/company/oulun-instapalvelut.html?p5286=43
Kulkurin Puttiikki,Kauatori, Aitta 21,90100 Oulu,Trade and servicesspeciality retailingother services,http://www.businessoulu.com/en/company-services/online-services/company-database/company/kulkurin-puttiikki.html?p5286=43
RD Velho Ltd,RD Velho Oy,Voimatie 6,SME,http://www.businessoulu.com/en/company-services/online-services/company-database/company/rd-velho-ltd.html?p5286=43
Pihapuupalvelu Top Timber,+358 (0)40 410 4272,,Micro-company,http://www.businessoulu.com/en/company-services/online-services/company-database/company/pihapuupalvelu-top-timber.html?p5286=43
Toimistopartneri Ltd,Haaransuonkuja  3,90240 OULU,SME,http://www.businessoulu.com/en/company-services/online-services/company-database/company/toimistopartneri-ltd.html?p5286=43
TaloTuki Ltd,Raekuja 5,90420 Oulu,SME,http://www.businessoulu.com/en/company-services/online-services/company-database/company/talotuki-ltd.html?p5286=43
Leeloo,PL 8, 90101 OULU,info@leeloo.fi,Micro-company,http://www.businessoulu.com/en/company-services/online-services/company-database/company/leeloo.html?p5286=43
,,,,http://www.businessoulu.com/en/company-services/online-services/company-database/company/amondi-ltd.html?p5286=43
,,,,http://www.businessoulu.com/en/company-services/online-services/company-database/company/isannointi-horneman.html?p5286=43
,,,,http://www.businessoulu.com/en/company-services/online-services/company-database/company/oulun-lemmikkihuolto.html?p5286=43
,,,,http://www.businessoulu.com/en/company-services/online-services/company-database/company/onway-ltd.html?p5286=43
Kudottuote Titta,Oulu,+358401239752,Micro-company,http://www.businessoulu.com/en/company-services/online-services/company-database/company/kudottuote-titta.html?p5286=43
CreativIT,Paalikatu 14 B 403,90520 Oulu,Micro-company,http://www.businessoulu.com/en/company-services/online-services/company-database/company/creativit.html?p5286=43
Remonttikoti - Javico NetWorks Ky,Javico NetWorks Ky | Helodiili.fi,Hautakorventie 15,SME,http://www.businessoulu.com/en/company-services/online-services/company-database/company/remonttikoti-javico-networks-ky.html?p5286=44
ART for FUN (by Jaakko Korhonen),Oulu,+358 (0)50 485 3353,SME,http://www.businessoulu.com/en/company-services/online-services/company-database/company/art-for-fun-by-jaakko-korhonen.html?p5286=44
Oulun Kielipalvelut ,Oulu,+358 (0)400 596 843,Trade and services,http://www.businessoulu.com/en/company-services/online-services/company-database/company/oulun-kielipalvelut.html?p5286=44
,,,,http://www.businessoulu.com/en/company-services/online-services/company-database/company/ahma-insinoorit-oy.html?p5286=44
Arcusys Oy,Isokatu 32 B ,90100 Oulu,Industry,http://www.businessoulu.com/en/company-services/online-services/company-database/company/arcusys-oy.html?p5286=44
,,,,http://www.businessoulu.com/en/company-services/online-services/company-database/company/bothnian-arc.html?p5286=44
,,,,http://www.businessoulu.com/en/company-services/online-services/company-database/company/cc-infra-oy.html?p5286=44
Elomatic Oy,Elektroniikkatie 8,90590 Oulu,Industry,http://www.businessoulu.com/en/company-services/online-services/company-database/company/elomatic-oy.html?p5286=44
Enip Solutions Oy,Eni Solutions Oy,Fredrikinkatu 61, 6 krs,We provide our expertize and network to our customers, short or long term projects as well interim assignments. Our service portfolio includes such as sourcing and purchasing development, strategic development, company integrations, organizational improvements and coaching.,http://www.businessoulu.com/en/company-services/online-services/company-database/company/enip-solutions-oy.html?p5286=44
,,,,http://www.businessoulu.com/en/company-services/online-services/company-database/company/global-risk-cost-management-ltd.html?p5286=44
,,,,http://www.businessoulu.com/en/company-services/online-services/company-database/company/go-on-group.html?p5286=44
,,,,http://www.businessoulu.com/en/company-services/online-services/company-database/company/hertz-car-hire.html?p5286=44
,,,,http://www.businessoulu.com/en/company-services/online-services/company-database/company/katman-oy.html?p5286=44
Koneikko Oy,Koneikko Oy,Lunkintie 10,Industry,http://www.businessoulu.com/en/company-services/online-services/company-database/company/koneikko-oy.html?p5286=44
,,,,http://www.businessoulu.com/en/company-services/online-services/company-database/company/kymppi-steel-oy.html?p5286=44
Maakasi Oy,Maakasi Oy,Temmeksentie 1,Maakasi designs and manufactures work tools for earthmoving machinery and different types of steel constructions. We have built big rock buckets for over 30 years.,http://www.businessoulu.com/en/company-services/online-services/company-database/company/maakasi-oy.html?p5286=45
Mustanvaaran Kaivos Oy,Mustavaaran Kaivos Oy,Asemakatu 37,Industry,http://www.businessoulu.com/en/company-services/online-services/company-database/company/mustanvaaran-kaivos-oy.html?p5286=45
MustOne Innovation Ltd.,MustOne Oy,Tietotie 2,Creative industriesIndustry,http://www.businessoulu.com/en/company-services/online-services/company-database/company/mustone-innovation-ltd..html?p5286=45
,,,,http://www.businessoulu.com/en/company-services/online-services/company-database/company/otc-sijoitus-oy.html?p5286=45
Oy SteelDone Group ltd,Oy SteelDone Grou Ltd,Kiilakiventie 1,Industry,http://www.businessoulu.com/en/company-services/online-services/company-database/company/oy-steeldone-group-ltd.html?p5286=45
,,,,http://www.businessoulu.com/en/company-services/online-services/company-database/company/peltec-oy.html?p5286=45
,,,,http://www.businessoulu.com/en/company-services/online-services/company-database/company/plaana-ltd..html?p5286=45
,,,,http://www.businessoulu.com/en/company-services/online-services/company-database/company/pohjolan-design-talo-oy.html?p5286=45
,,,,http://www.businessoulu.com/en/company-services/online-services/company-database/company/protacon-oy.html?p5286=45
Rajaville Oy,Rajaville Oy,PL 130,Industry,http://www.businessoulu.com/en/company-services/online-services/company-database/company/rajaville-oy.html?p5286=45
,,,,http://www.businessoulu.com/en/company-services/online-services/company-database/company/rakennusliike-lujatalo-oy.html?p5286=45
Randax Oy,Randax Oy,Konetie 33,Industry,http://www.businessoulu.com/en/company-services/online-services/company-database/company/randax-oy-2.html?p5286=45
Ruskon Betoni Oy,Ruskon betoni Oy,Piuhatie 15,Industry,http://www.businessoulu.com/en/company-services/online-services/company-database/company/ruskon-betoni-oy.html?p5286=45
Sapotech Oy,Saotech Oy,Paavo Havaksentie 5 E, 2. krs,Industry,http://www.businessoulu.com/en/company-services/online-services/company-database/company/sapotech-oy.html?p5286=45
,,,,http://www.businessoulu.com/en/company-services/online-services/company-database/company/scania-suomi-oy.html?p5286=45
,,,,http://www.businessoulu.com/en/company-services/online-services/company-database/company/sweco-industry-oy.html?p5286=46
,,,,http://www.businessoulu.com/en/company-services/online-services/company-database/company/sahko-rantek-oy.html?p5286=46
,,,,http://www.businessoulu.com/en/company-services/online-services/company-database/company/teras-ali-oy.html?p5286=46
,,,,http://www.businessoulu.com/en/company-services/online-services/company-database/company/vekas-oy.html?p5286=46
,,,,http://www.businessoulu.com/en/company-services/online-services/company-database/company/vrj-group-oy.html?p5286=46
Hinaus-Hartikainen,Ratamotie 12, 90580 Oulu,SME,http://www.businessoulu.com/en/company-services/online-services/company-database/company/hinaus-hartikainen.html?p5286=46
Anu Jokela,Oravaisenkuja 2,90800 Oulu,Micro-company,http://www.businessoulu.com/en/company-services/online-services/company-database/company/anu-jokela.html?p5286=46
Sky Designs,Toukolankaari 20 B 5,90420  Oulu,Micro-company,http://www.businessoulu.com/en/company-services/online-services/company-database/company/sky-designs.html?p5286=46
Oikeat Palvelut Fi Oy,Kajaaninkatu 36, 203A,90100 Oulu,Micro-company,http://www.businessoulu.com/en/company-services/online-services/company-database/company/oikeat-palvelut-fi-oy.html?p5286=46
,,,,http://www.businessoulu.com/en/company-services/online-services/company-database/company/laboratorio-uleaborg-oy.html?p5286=46
Design Ninja,Kultatie 5 B 18,90250 Oulu,Micro-company,http://www.businessoulu.com/en/company-services/online-services/company-database/company/design-ninja.html?p5286=46
Oulu D.C. Oy,Elektroniikkatie 8,90590 OULU,SME,http://www.businessoulu.com/en/company-services/online-services/company-database/company/oulu-d.c.-oy.html?p5286=46
NESTIX Oy,Teknologiantie 16,90590 Oulu,SME,http://www.businessoulu.com/en/company-services/online-services/company-database/company/nestix-oy.html?p5286=46
,,,,http://www.businessoulu.com/en/company-services/online-services/company-database/company/oulun-atk-pikatukku-oy.html?p5286=46
Palvelumuotoilu Palo Oy,Nummikatu 18-20B,90100 Oulu,Micro-company,http://www.businessoulu.com/en/company-services/online-services/company-database/company/palvelumuotoilu-palo-oy.html?p5286=46
